Year,County,Extreme Heat Days,Heating Degree Days,Cooling Degree Days,Max Temp,Min Temp,Precipitation
2014,Napa,23,2596,1505,60.184350972514125,55.55779660660308,142.07085118826674
2014,Riverside,33,3230,4682,103.9371315693453,44.14403762022333,175.65181971290448
2014,Sacramento,43,4129,1435,116.62442881096325,65.41791518385133,52.76571608604659
2014,San Joaquin,11,3676,4492,68.70757534168796,64.85625655561168,104.86152244348112
2014,San Luis Obispo,14,1953,3545,81.07740565668936,54.01266834669039,26.577523359632373
2014,Santa Barbara,43,2275,2949,114.16722838948449,57.874884268154034,98.91648667802858
2014,Santa Clara,34,3634,1760,90.40281488959185,49.23052977073216,144.899480117548
2014,Santa Cruz,15,165,3523,73.06455291302889,63.27803020600547,10.98857463997609
2014,Solano,40,2505,4033,106.645911709209,58.694959469777274,82.68785430908832
2014,Sonoma,10,1602,653,87.79686442398092,41.842657218758184,84.71350049072196
2014,Stanislaus,16,3462,834,77.80566267192341,65.68623063199777,132.6867973272865
2014,Statewide,21,3435,3997,71.62267099870107,58.59781327924871,176.9687938146531
2014,Tulare,39,11,1989,69.35215149190437,49.7491250964493,76.98440948139262
2014,Ventura,6,1336,176,105.00232149641059,35.8584471630917,6.872101214670456
2015,Alameda,19,332,3239,90.09622851572884,39.97172067053443,91.42629003242308
2015,Butte,22,3963,2518,92.00816133112531,31.235761267863694,166.31482123598178
2015,Fresno,8,4788,3657,95.48584544951257,52.59837336070895,52.6145493417163
2015,Imperial,15,3002,4119,62.33478342206455,55.593247010848245,50.62239706840774
2015,Kern,16,440,4307,105.0351011908477,48.179360459415136,152.25920738919982
2015,Kings,31,4676,2601,79.60864096029057,53.082948732597146,42.78929603148629
2015,Los Angeles,34,1898,1120,107.77935309822226,39.334409060703116,92.76686024889584
2015,Madera,44,1114,2641,119.35968146507874,57.16227100331325,77.1240679824984
2015,Merced,6,1035,547,119.53400222953043,60.03361368519454,122.73956772534076
2015,Monterey,39,437,328,112.85772700122149,37.713515905005764,102.42561491856333
2015,Napa,27,4515,2986,85.96105291255923,60.837296167552104,174.25712319505203
2015,Riverside,31,2670,3715,111.18383685608623,32.80430508137415,25.07170017201814
2015,Sacramento,43,2798,4224,93.28757539330837,33.42329349465974,99.35548973982652
2015,San Joaquin,41,3691,1925,106.09091345814882,61.17408844411287,89.8559883873754
2015,San Luis Obispo,40,2643,3974,90.3540951632344,37.16221165983716,71.19606582071818
2015,Santa Barbara,5,2391,1650,114.81330980020681,34.34582523062235,113.83003061931474
2015,Santa Clara,0,2213,1414,94.99073774397347,46.843694982664665,50.423946862029844
2015,Santa Cruz,21,2357,2484,67.22846144387132,57.02340835496226,127.9443356240323
2015,Solano,25,3589,2876,92.04594635802542,44.833479174354125,136.3854353081867
2015,Sonoma,19,2772,577,119.94869627310833,68.44635783944122,174.18968766413155
2015,Stanislaus,7,3718,2045,118.17779027398498,39.821116083790464,30.15622662991948
2015,Statewide,7,1405,3166,109.27452046559628,43.02993319872415,164.11358275529858
2015,Tulare,29,4524,2239,112.02762426896555,51.73530484341079,55.48914990384819
2015,Ventura,24,2378,3369,77.9053756819188,57.66175351548679,99.0105630130506
2016,Alameda,27,4509,2215,108.79646979840331,35.93708624524495,171.98151021375074
2016,Butte,27,1960,1383,107.75386270265638,56.362381089023714,23.653093077372066
2016,Fresno,11,18,4949,105.5878387415475,38.32693147029853,12.777193638096929
2016,Imperial,40,2165,556,95.06190268208357,36.34146318447587,164.59688189958146
2016,Kern,1,2625,1836,91.6953936189984,30.558322782720012,88.36324743592866
2016,Kings,19,4682,2341,91.73345421865874,36.19644932727076,146.96188396976834
2016,Los Angeles,30,2479,3600,64.40211643112951,43.47300219368779,67.5448727478081
2016,Madera,0,2405,2489,74.28235245996491,48.36133145495211,199.0546271471726
2016,Merced,32,4380,146,74.757313453764,45.91678370356168,4.410000005616488
2016,Monterey,33,2954,4134,113.79690947013519,54.91351573865397,6.592850497401237
2016,Napa,29,2981,4029,81.86095502261371,30.35510024674487,159.46905048094092
2016,Riverside,20,2182,1498,115.71759210089924,40.40512282305145,32.449333613192664
2016,Sacramento,22,1432,2746,72.6596095189492,54.444543770720365,30.32107647037381
2016,San Joaquin,49,4183,2370,65.99026017216558,56.51454107196141,138.03107437128617
2016,San Luis Obispo,42,3356,3085,101.60435814370594,30.279076268680196,109.66131656034645
2016,Santa Barbara,38,4896,1118,68.15381441879295,43.96153366392367,21.374477522547796
2016,Santa Clara,22,936,1097,116.72760071993535,56.09918231492177,57.946383510961375
2016,Santa Cruz,33,1705,3636,96.73483959761052,57.74466692907467,43.63087315486016
2016,Solano,34,4638,3846,67.97948106459788,46.589726174120706,122.59681731079897
2016,Sonoma,27,3112,508,108.00442963206808,50.44189388715189,188.61121101473503
2016,Stanislaus,0,2481,4229,108.53244935347965,58.05325941889973,77.15753766216294
2016,Statewide,17,340,2179,78.77957261110981,33.55504458940226,96.71722978161111
2016,Tulare,40,923,4112,78.81520328088521,34.93069072973748,150.88750966213266
2016,Ventura,44,3664,1491,80.43144069962918,48.996433931117295,114.3304759309002
2017,Alameda,2,4215,1382,99.80058911957852,52.056104106353004,19.245973157986196
2017,Butte,4,1967,2145,92.91527535003002,30.01523347195935,9.120205669918757
2017,Fresno,5,3311,886,67.94350820751609,41.35258508072546,121.3514170210797
2017,Imperial,25,2467,3803,65.45116023867482,62.008721806617224,148.42194588598053
2017,Kern,2,3115,2879,91.91787844334095,36.13681778217192,159.2869365283478
2017,Kings,36,1726,2104,87.45644789775578,57.5544796033972,84.67106987486956
2017,Los Angeles,3,4986,307,94.39119443465012,53.887247293072605,93.30187602005984
2017,Madera,42,1375,2196,92.01707471317656,32.19763456411469,96.63556703806424
2017,Merced,37,521,1948,94.67064432516645,53.87172322715012,2.610432779636951
2017,Monterey,12,2504,2868,109.63635741167221,42.932616269660684,56.468467865325664
2017,Napa,39,3009,4241,88.90963222668333,55.51474521046209,38.91665908803503
2017,Riverside,38,4255,2926,116.65527094708084,30.969065640746592,195.51706186685269
2017,Sacramento,33,899,2892,74.64241446909845,37.60250838320421,52.50252884154389
2017,San Joaquin,18,2909,2925,105.61122683842838,37.09838679109933,0.4216196694285079
2017,San Luis Obispo,15,2647,3910,103.22692566498391,60.829174847464216,113.77622324215638
2017,Santa Barbara,36,1262,1366,60.203800681269655,36.38388381130608,31.90039630833259
2017,Santa Clara,46,1579,2264,96.69447544609875,52.20005180260795,110.47293239597809
2017,Santa Cruz,47,3742,2668,66.826198292169,56.28939439233765,112.08007992910578
2017,Solano,13,3731,3639,98.52410062581617,44.08295979016794,136.76512264230388
2017,Sonoma,29,4933,652,82.94586896479478,37.69487120451711,35.11987448905551
2017,Stanislaus,29,4496,3095,93.52202773951032,45.55625988514547,45.066919605735436
2017,Statewide,11,588,2718,68.77750860528167,43.99784376909011,11.585273793973672
2017,Tulare,30,1848,2666,76.39332354885839,30.198364112565113,140.16986805428792
2017,Ventura,39,17,2223,115.67270990167464,67.7997742728473,97.37763701686173
2018,Alameda,31,717,4722,78.14902195657983,67.18763007235628,186.28100854037538
2018,Butte,3,1700,4789,95.43109475451938,48.37434303267483,99.71485181135367
2018,Fresno,0,1089,2035,85.6377094444313,66.18340457404325,22.741623111166653
2018,Imperial,21,4975,1454,108.42833089114134,46.5061339614019,1.9581923100972398
2018,Kern,41,3546,3784,99.0878985286845,45.061872445788055,95.15646915304788
2018,Kings,35,2590,1602,80.56426308221086,61.286448344095646,155.04249929250093
2018,Los Angeles,37,1783,2163,68.35324184168488,65.2979517780065,95.19783689422943
2018,Madera,46,570,910,107.61906927429979,66.81537541582374,184.81420937838854
2018,Merced,19,2383,4322,113.82255332262318,40.41842859643142,61.13697402129683
2018,Monterey,17,2457,787,87.20480410103858,51.409464740344184,189.63964975523504
2018,Napa,4,4436,1893,106.24742814617127,67.16167495960879,109.98520809572965
2018,Riverside,47,2149,2586,71.31836263069303,38.675328790857904,134.13447845615426
2018,Sacramento,1,4135,2891,67.98564831720739,36.88677684667108,20.501145965173496
2018,San Joaquin,31,2441,2757,66.7584457350646,44.85188806264048,167.57347667104895
2018,San Luis Obispo,23,2527,1743,80.71459335799523,32.12918644881845,67.99139784622656
2018,Santa Barbara,16,1918,1521,82.83280521591331,66.29759328995098,93.35562577801706
2018,Santa Clara,37,1631,2941,118.36129601372578,57.8314286322699,144.14982852584092
2018,Santa Cruz,4,516,1099,73.94452478791247,67.21904143384,128.38260392360607
2018,Solano,26,1836,4778,75.29141231237658,63.13497308345708,180.59862306088544
2018,Sonoma,14,3871,1196,79.00369379697827,30.611881134365593,30.97264935658228
2018,Stanislaus,8,1317,564,74.1610229604339,58.41089898323668,49.97365788427146
2018,Statewide,5,673,4253,75.56990761145111,54.07381933903538,52.98316634211753
2018,Tulare,49,1161,579,90.21667976059493,58.772350511736654,125.7943441230478
2018,Ventura,45,1042,2102,74.5189198488103,43.77513160248387,112.46342832356306
2019,Alameda,3,3930,3739,104.34300705215944,37.01153157203491,144.13215868728432
2019,Butte,31,1646,1630,69.87466192672451,55.35509486138143,27.77610321286492
2019,Fresno,42,278,2099,78.52801334285357,36.17787143204732,83.4666970399351
2019,Imperial,15,1240,1226,67.75748646621747,58.3823421187779,110.56012833395236
2019,Kern,27,864,1484,110.64921697215118,58.60813475106763,175.8756549118107
2019,Kings,35,1376,4651,90.144148731516,49.48023096338021,90.44488909859992
2019,Los Angeles,25,2381,3162,106.83796165178686,34.01828939578637,42.78564098755897
2019,Madera,47,2835,3714,111.77043479072614,31.712242969647924,66.07651941841814
2019,Merced,36,1304,3688,79.74825392519348,46.008801096805584,70.49868460322537
2019,Monterey,14,247,4622,111.81180379810418,47.719157887442904,127.46938254739358
2019,Napa,36,1674,2094,85.72089545286518,35.942806555613856,40.69435342393879
2019,Riverside,4,3280,1643,86.57987890997721,53.46664772421073,15.475691800366453
2019,Sacramento,45,1473,1699,108.51522127810958,49.0069746075723,152.95336931783064
2019,San Joaquin,25,542,1226,72.86041092400039,34.949110348491494,155.7156111606862
2019,San Luis Obispo,22,626,3723,109.38501734357307,38.42390092417588,3.791166451317607
2019,Santa Barbara,48,3746,3844,106.8148904889104,51.59558736998665,6.677942601409059
2019,Santa Clara,15,3211,2964,106.98496654085598,63.21537338110269,170.3899512372404
2019,Santa Cruz,24,1684,1190,68.56683479681358,40.81682354907267,5.182653281052674
2019,Solano,14,2285,1071,105.57030139953639,53.67690033219605,138.85660831903098
2019,Sonoma,3,1791,4150,92.84591848764819,69.52214784232171,137.13634212130071
2019,Stanislaus,17,1759,3799,85.30044366482484,30.107248399440614,199.5071997732114
2019,Statewide,26,3214,3085,73.36808681576775,55.104430427103765,23.74609183489276
2019,Tulare,36,1147,3404,94.6522533144086,51.85301717076414,174.15666181034393
2019,Ventura,12,4828,584,82.9497239222101,40.8714637067356,120.78435222644195
2020,Alameda,38,2412,815,96.24653315532547,57.43715949102503,191.13580601069643
2020,Butte,46,2840,4676,99.02897179008968,67.31949079188047,194.95309260147943
2020,Fresno,31,4528,2677,82.97754886588197,51.402032321329344,21.4132977464224
2020,Imperial,29,3088,2736,97.6079086018892,68.15120725737097,46.38414704431246
2020,Kern,2,4519,3596,104.16685297695578,65.2937962758771,147.27096411622287
2020,Kings,28,363,315,107.89279865982073,35.75805228935958,186.74627431625314
2020,Los Angeles,12,4497,3585,117.29583940514323,37.887878745034854,58.51159329430675
2020,Madera,1,4114,1195,117.95937386776019,69.29783982189505,88.60783527513124
2020,Merced,30,3694,2079,73.54593833206862,42.01702634995058,66.24285486500567
2020,Monterey,12,2624,215,79.76165451280072,60.81375881612475,189.51160345053424
2020,Napa,8,583,3036,118.58312342435948,58.653464436570786,53.834014628198524
2020,Riverside,37,2788,4590,71.28228910666876,47.01834139236898,174.22938628256603
2020,Sacramento,14,2810,1164,85.37463867315051,31.782448409893448,2.117633783197248
2020,San Joaquin,44,2960,3123,78.90831197006221,59.38422398195398,187.7564386706777
2020,San Luis Obispo,14,1596,2801,85.61830400132294,52.548592520369006,26.024772805483476
2020,Santa Barbara,33,860,608,115.97877008306489,63.55408409242346,41.98022416663474
2020,Santa Clara,42,149,1481,73.65511710039517,37.30808882560301,161.30347612751
2020,Santa Cruz,5,4951,1615,97.55411270375443,32.58532014702693,85.51126964361488
2020,Solano,3,548,4598,94.45142513106245,64.66590404665695,143.94604712918942
2020,Sonoma,16,2799,4196,103.06115731504173,33.9135829829627,135.40253615723242
2020,Stanislaus,35,2838,1810,116.92744967887992,67.36613540796188,179.2071029158227
2020,Statewide,24,35,3547,95.91019652004394,34.13906101437577,175.21372214592458
2020,Tulare,14,4545,408,62.73251304895925,37.07544669388029,146.21738826935214
2020,Ventura,13,2505,24,70.12673219246479,53.07880960975447,4.627378663771942
2021,Alameda,47,2928,3183,102.8849379571343,41.44777407359108,139.53978913974973
2021,Butte,33,3378,3996,81.78332579404287,30.360868673068953,133.0792735443023
2021,Fresno,35,225,3733,83.83823312979439,59.13552018152333,48.38993633963633
2021,Imperial,13,1986,2386,100.06614644998436,60.78196670400919,195.46093206896612
2021,Kern,4,4764,4626,67.87113931808898,56.5947787087846,173.827847891656
2021,Kings,12,2690,4923,104.74264008232082,45.847914326111514,174.10135800850813
2021,Los Angeles,4,3863,4855,87.09648282941578,33.20804233784868,101.18614699919544
2021,Madera,6,1415,1359,69.26440746650795,30.802260093939452,109.30329454393022
2021,Merced,46,999,4963,81.2774969837512,50.864981097583296,45.45935502055403
2021,Monterey,8,4600,126,101.40332313264364,41.21922219027226,175.35465302169865
2021,Napa,24,2663,2188,95.18082369975969,38.85232224264276,113.79883393585817
2021,Riverside,43,4030,2969,89.64227299322059,60.1072259887641,90.07172531502154
2021,Sacramento,2,2021,2870,98.75461397096814,58.203266087814285,79.3756694943301
2021,San Joaquin,26,1941,4587,103.48720017046162,69.95795638521054,167.98620847857734
2021,San Luis Obispo,4,2634,3746,84.4997492931866,56.9796932509691,93.44951724952324
2021,Santa Barbara,22,1344,2014,80.4260782145777,65.71462215330035,49.48286395140082
2021,Santa Clara,7,860,154,66.44348644148597,33.54526582544943,112.98636462877634
2021,Santa Cruz,35,4803,3180,111.52513214003403,66.11775121849516,130.87925210898857
2021,Solano,18,1449,1589,67.2846413193031,30.064486280463207,28.661521913614195
2021,Sonoma,14,3974,873,84.82706264514125,42.738633434302194,166.1865069954785
2021,Stanislaus,6,1940,982,118.64015530170866,48.43374885155485,139.664293864061
2021,Statewide,33,4711,1346,60.99455595181709,47.64181699515885,94.05103938471026
2021,Tulare,32,2177,4021,118.53710536832921,64.91485618925039,189.3632330588537
2021,Ventura,7,2860,1406,107.88016848875233,69.22149827589104,52.51052781573067
2022,Alameda,44,3038,1195,111.05382456248296,68.6564626421821,89.50622195000513
2022,Butte,23,4285,3991,92.89849774208541,46.15968542686508,97.17699399923558
2022,Fresno,28,2482,2424,115.6077861062991,52.08204133269314,10.54366243329088
2022,Imperial,26,1957,289,99.42778949540171,42.65598986284161,94.05171491503577
2022,Kern,2,1598,3450,97.84413488628606,57.78583335132964,150.2605314006348
2022,Kings,26,1884,1160,72.5546738972888,51.43878021032758,194.4794943479364
2022,Los Angeles,9,4139,1279,64.57754625570018,55.38460410346201,93.18905328876082
2022,Madera,7,2099,562,78.5318906965853,36.71060326183116,63.296185129662554
2022,Merced,32,401,4055,104.50295037350682,44.224739596950016,55.329746048700976
2022,Monterey,37,1805,2700,75.18350005356936,68.55895192938715,192.27499737886194
2022,Napa,33,3949,3192,108.32270364286418,51.09702783929382,159.56373461329486
2022,Riverside,40,2263,3980,88.00133815537673,64.40612888166116,113.26444107879416
2022,Sacramento,27,2573,1354,110.26134454754796,48.22209609480545,1.5301455841318923
2022,San Joaquin,30,3487,4929,91.47701446579073,66.6040004832614,82.72702876323687
2022,San Luis Obispo,40,121,3546,102.58890926068854,64.27686141454777,155.3254303001741
2022,Santa Barbara,38,3263,4695,101.34299072404647,57.68266025509645,4.010998172581148
2022,Santa Clara,5,4122,166,60.44548893934069,45.83094884439572,39.51981490158405
2022,Santa Cruz,4,626,3911,79.92680776225298,65.78955515059286,82.60933228552383
2022,Solano,14,3093,3777,72.5437195277079,51.06106642691006,171.2848827217137
2022,Sonoma,4,132,3314,96.56760088043694,65.77538849571916,81.41735906855476
2022,Stanislaus,32,4489,1030,60.35948484518392,41.64933146133012,161.75403982831355
2022,Statewide,18,4853,2275,79.88253230367037,66.4450167834689,106.56395430715084
2022,Tulare,42,1452,1847,106.52557163149808,53.60728512314425,142.32460158333208
2022,Ventura,19,788,3681,62.76987429114171,50.52107375811521,105.04278096764897
2023,Alameda,35,64,616,102.86741051163523,45.22078416031074,66.04426612154603
2023,Butte,39,4623,3492,83.10737849563569,50.32812939739524,85.34663428379234
